Unnamed: 0,Unnamed: 0.1,id,created_at,original_text,clean_text,retweet_count,hashtags,mentions,original_author,lda_cluster
911,911,1224927233812369408,2020-02-05 05:26:25+00:00,"What happened in Iowa validates our vision that if we called on folks in every kind of community to come together in common purpose, that message can bring people forward and power the campaign to defeat Donald Trump.",happen Iowa validate vision call folk kind community come common purpose message bring people forward power campaign defeat Donald Trump,627,<UNK>,<UNK>,PeteButtigieg,2
912,912,1224923464060035072,2020-02-05 05:11:26+00:00,Whether the stock market is up or down isn’t how you measure economic success. America deserves a president who will focus on making lives better for working families and not the wealthiest and biggest corporations.,stock market measure economic success America deserve president focus make life well work family wealthy big corporation,1707,<UNK>,<UNK>,PeteButtigieg,1
913,913,1224864582692474880,2020-02-05 01:17:28+00:00,Something is stirring in America.,stir America,1403,<UNK>,<UNK>,PeteButtigieg,0
914,914,1224861384015581185,2020-02-05 01:04:45+00:00,http://p4a.us/7-days,,226,<UNK>,<UNK>,PeteButtigieg,-1
915,915,1224858025493762049,2020-02-05 00:51:24+00:00,http://p4a.us/7-days,,236,<UNK>,<UNK>,PeteButtigieg,-1
916,916,1224856781312098305,2020-02-05 00:46:28+00:00,"No matter who you voted for in elections past—and for that matter, no matter who you caucused for this time—we welcome you to our campaign and you belong in the future that we are building for America. Join us: http://p4a.us/better-day",matter vote election past matter matter caucus time welcome campaign belong future build America join,1067,<UNK>,<UNK>,PeteButtigieg,0
917,917,1224853192300802049,2020-02-05 00:32:12+00:00,http://p4a.us/7-days,,281,<UNK>,<UNK>,PeteButtigieg,-1
918,918,1224848719952130048,2020-02-05 00:14:26+00:00,"Tonight’s results not only represent an astonishing victory for our movement, they validate the message of belonging that brought us here. If you believe that a new and better vision can bring about a better day, join us: http://p4a.us/better-day",tonight result represent astonishing victory movement validate message belong bring believe well vision bring well join,1615,<UNK>,<UNK>,PeteButtigieg,2
919,919,1224832075414622208,2020-02-04 23:08:17+00:00,"Iowa chose a new path—a choice New Hampshire can make one week from today. If you're with me, chip in: http://p4a.us/7-days",Iowa choose path choice Hampshire week today chip,858,<UNK>,<UNK>,PeteButtigieg,5
920,920,1224809103643631617,2020-02-04 21:37:00+00:00,The pundits didn’t see our coalition coming. This president won't see it coming either.,pundit coalition come president come,2249,<UNK>,<UNK>,PeteButtigieg,4
921,921,1224806101985767424,2020-02-04 21:25:05+00:00,"Thank you, Mayor Donchess! I’m proud to have your support.",thank Mayor Donchess proud support,380,<UNK>,<UNK>,PeteButtigieg,5
922,922,1224793036732928014,2020-02-04 20:33:10+00:00,Last night was the end of the beginning: http://p4a.us/7-days,night beginning,299,<UNK>,<UNK>,PeteButtigieg,2
923,923,1224790507550920704,2020-02-04 20:23:07+00:00,"We have exactly one shot to defeat Donald Trump. This is the campaign that will do it. If you’re with me, let’s go: http://p4a.us/7-days",exactly shot defeat Donald Trump campaign,530,<UNK>,<UNK>,PeteButtigieg,4
924,924,1224770381753520136,2020-02-04 19:03:08+00:00,It is time to carry the voices of the American people all the way to the American capital.,time carry voice american people american capital,674,<UNK>,<UNK>,PeteButtigieg,0
925,925,1224745223701651457,2020-02-04 17:23:10+00:00,"Last night, our campaign gathered support in urban, suburban, and rural areas alike. In blue and red counties across Iowa. Americans everywhere are ready for a new kind of politics.",night campaign gather support urban suburban rural area alike blue county Iowa Americans ready kind politic,537,<UNK>,<UNK>,PeteButtigieg,4
926,926,1224708913821573121,2020-02-04 14:58:53+00:00,"Last night, our campaign gathered support in urban, suburban, and rural areas alike. In blue and red counties across Iowa. Americans everywhere are ready for a new kind of politics.",night campaign gather support urban suburban rural area alike blue county Iowa Americans ready kind politic,693,<UNK>,<UNK>,PeteButtigieg,4
927,927,1224586528690769920,2020-02-04 06:52:34+00:00,"We're on our way to New Hampshire, on to the nomination, and on to chart a bold new course for our country. But only if you're with me. If you can, please chip in: http://p4a.us/Caucus-Day",Hampshire nomination chart bold course country chip,680,<UNK>,<UNK>,PeteButtigieg,6
928,928,1224569749499150336,2020-02-04 05:45:54+00:00,"Together we will build the America that so many Americans chose tonight, and that a majority of Americans will choose in November. If you’re with me, if you’re ready, please chip in right now. On to New Hampshire!",build America Americans choose tonight majority Americans choose November ready chip right Hampshire,307,<UNK>,<UNK>,PeteButtigieg,3
929,929,1224569337538863105,2020-02-04 05:44:16+00:00,#IowaCaucuses,IowaCaucuses,329,#IowaCaucuses,<UNK>,PeteButtigieg,4
930,930,1224569045267177472,2020-02-04 05:43:06+00:00,"If you’re ready to build an American future defined by unity in the face of our greatest challenges, this is our chance. #IowaCaucuses",ready build american future define unity face great challenge chance iowacaucuse,184,#IowaCaucuses,<UNK>,PeteButtigieg,0
931,931,1224568989910818818,2020-02-04 05:42:53+00:00,"If you’re ready to build an American life defined by belonging, this is our chance. If you’re ready to build an American politics defined by boldness, this is our chance. #IowaCaucuses",ready build american life define belong chance ready build american politic define boldness chance iowacaucuse,376,#IowaCaucuses,<UNK>,PeteButtigieg,0
932,932,1224568524896686080,2020-02-04 05:41:02+00:00,I believe in American unity. I believe in American boldness. #IowaCaucuses,believe american unity believe american boldness iowacaucuse,325,#IowaCaucuses,<UNK>,PeteButtigieg,3
933,933,1224568191059447809,2020-02-04 05:39:42+00:00,I believe the presidency has a purpose. #IowaCaucuses,believe presidency purpose iowacaucuse,306,#IowaCaucuses,<UNK>,PeteButtigieg,3
934,934,1224567927879409666,2020-02-04 05:38:40+00:00,This campaign has room for everyone. #IowaCaucuses,campaign room iowacaucuse,362,#IowaCaucuses,<UNK>,PeteButtigieg,4
935,935,1224567661167874049,2020-02-04 05:37:36+00:00,#IowaCaucuses,IowaCaucuses,155,#IowaCaucuses,<UNK>,PeteButtigieg,4
936,936,1224567278576046080,2020-02-04 05:36:05+00:00,We are defined not by who we voted for in the past but by what we’re voting for in the future. #IowaCaucuses,define vote past vote future iowacaucuse,356,#IowaCaucuses,<UNK>,PeteButtigieg,3
937,937,1224567089433841664,2020-02-04 05:35:20+00:00,#IowaCaucuses,IowaCaucuses,176,#IowaCaucuses,<UNK>,PeteButtigieg,4
938,938,1224566902468628481,2020-02-04 05:34:35+00:00,A president who avoided serving when it was his turn should have to stand next to a veteran ready to show what troops and veterans deserve from a real Commander-in-Chief. #IowaCaucuses,president avoid serve turn stand veteran ready troop veteran deserve real Commander chief iowacaucuse,539,#IowaCaucuses,<UNK>,PeteButtigieg,3
939,939,1224566655319265281,2020-02-04 05:33:36+00:00,#IowaCaucuses,IowaCaucuses,180,#IowaCaucuses,<UNK>,PeteButtigieg,4
940,940,1224566462511288325,2020-02-04 05:32:50+00:00,We will continue building the movement that will not only win the election against Donald Trump but win the era for our shared values. We have exactly one shot to defeat Donald Trump. This is our shot. #IowaCaucuses,continue build movement election Donald Trump shared value exactly shot defeat Donald Trump shot iowacaucuse,194,#IowaCaucuses,<UNK>,PeteButtigieg,4
941,941,1224566276292476929,2020-02-04 05:32:06+00:00,"You chose to move on not just from the broken policies of the last few years, but the broken politics that got us here. Tomorrow, because of what we did here, the nation will have that choice too. #IowaCaucuses",choose broken policy year broken politic tomorrow nation choice iowacaucuse,176,#IowaCaucuses,<UNK>,PeteButtigieg,3
942,942,1224566143043674112,2020-02-04 05:31:34+00:00,"Tonight, Iowa chose a new path. #IowaCaucuses",tonight Iowa choose path iowacaucuse,701,#IowaCaucuses,<UNK>,PeteButtigieg,5
943,943,1224565847764672520,2020-02-04 05:30:24+00:00,"And anyone who shares our vision can join the 750,000 grassroots supporters fueling our movement and chip in:","share vision join 750,000 grassroots supporter fuel movement chip",117,<UNK>,<UNK>,PeteButtigieg,0
944,944,1224565846548406273,2020-02-04 05:30:23+00:00,"I want to thank every member of our campaign family, every organizer, every volunteer, every caucus-goer who talked to a neighbor or a coworker, every @PeteForAmerica supporter who believed. #IowaCaucuses",want thank member campaign family organizer volunteer caucus goer talk neighbor coworker @PeteForAmerica supporter believe iowacaucuse,338,#IowaCaucuses,@PeteForAmerica,PeteButtigieg,5
945,945,1224565195474980865,2020-02-04 05:27:48+00:00,"The skeptics said “not now.” “Not this time.” All this talk of “belonging,” of bridging divides, is too naive. Too risky. So tonight I say—with a heart filled with gratitude—Iowa, you’ve proved those skeptics wrong. #IowaCaucuses",skeptic say time talk belong bridge divide naive risky tonight heart fill gratitude Iowa prove skeptic wrong iowacaucuse,545,#IowaCaucuses,<UNK>,PeteButtigieg,2
946,946,1224564895292837889,2020-02-04 05:26:37+00:00,"Americans were ready to come together, but our politics weren’t. To seize this moment we needed a new path forward. That welcomed people instead of pushed them away—brought them together instead of driving them apart. Because this is our best—and maybe last—shot. #IowaCaucuses",Americans ready come politic seize moment need path forward welcome people instead push away bring instead drive apart good maybe shoot iowacaucuse,177,#IowaCaucuses,<UNK>,PeteButtigieg,2
947,947,1224564724437745664,2020-02-04 05:25:56+00:00,We could see an American majority yearning for leadership to rally us together behind bold ideas that would make difference in our lives. #IowaCaucuses,american majority yearn leadership rally bold idea difference life iowacaucuse,142,#IowaCaucuses,<UNK>,PeteButtigieg,6
948,948,1224564668045365248,2020-02-04 05:25:42+00:00,"We had the belief that in the face of exhaustion, cynicism, and division—in spite of every trampled norm and poisonous tweet, that a rising majority of Americans was hungry for action and ready for new answers. #IowaCaucuses",belief face exhaustion cynicism division spite trample norm poisonous tweet rise majority Americans hungry action ready answer iowacaucuse,161,#IowaCaucuses,<UNK>,PeteButtigieg,3
949,949,1224564526642647040,2020-02-04 05:25:09+00:00,"The idea that at a moment when Washington has never felt further from our lives, a middle-class mayor from the Midwest could carry the voices of the American people all the way to the American capital—and make sure they're actually heard. #IowaCaucuses",idea moment Washington feel life middle class mayor Midwest carry voice american people american capital sure actually hear iowacaucuse,122,#IowaCaucuses,<UNK>,PeteButtigieg,2
950,950,1224564456119775232,2020-02-04 05:24:52+00:00,"One year ago, we began this unlikely journey to win the American presidency. We weren’t well known, but we had a new idea. #IowaCaucuses",year begin unlikely journey american presidency known idea iowacaucuse,176,#IowaCaucuses,<UNK>,PeteButtigieg,0
951,951,1224564353040625665,2020-02-04 05:24:27+00:00,"Iowa, you have shocked the nation. By all indications, we are going on to New Hampshire victorious. #IowaCaucuses",Iowa shock nation indication go Hampshire victorious iowacaucuse,3161,#IowaCaucuses,<UNK>,PeteButtigieg,5
952,952,1224563986353598465,2020-02-04 05:23:00+00:00,"Tonight, an improbable hope became an undeniable reality. #IowaCaucuses",tonight improbable hope undeniable reality iowacaucuse,844,#IowaCaucuses,<UNK>,PeteButtigieg,5
953,953,1224561416461586434,2020-02-04 05:12:47+00:00,"I’m about to take the stage in Des Moines to talk about the history we’ve made tonight and how and why we must move forward together. This is our shot. With your help, we will seize this moment. Chip in—and follow along. My team will be tweeting. http://p4a.us/Caucus-Day",stage Moines talk history tonight forward shot help seize moment chip follow team tweet,346,<UNK>,<UNK>,PeteButtigieg,2
954,954,1224490731848589312,2020-02-04 00:31:55+00:00,"Thank you, Iowa. The work we’ve done, the movement we’ve built, will begin to turn the page and change the trajectory of our country. I believe you will make me the next President of the United States, and I will do everything I can to make you proud.",thank Iowa work movement build begin turn page change trajectory country believe President United States proud,719,<UNK>,<UNK>,PeteButtigieg,2
955,955,1224486832970305536,2020-02-04 00:16:25+00:00,"Running for office is an act of hope. So is volunteering. So is caucusing. Iowans, as you caucus today, carry with you the hope of a better American future. Hope that propels us toward action to make that future a reality.",run office hope volunteer caucus iowan caucus today carry hope well american future hope propel action future reality,729,<UNK>,<UNK>,PeteButtigieg,0
956,956,1224480059513298944,2020-02-03 23:49:30+00:00,"Iowa, this is our moment: http://p4a.us/caucus",Iowa moment,448,<UNK>,<UNK>,PeteButtigieg,6
957,957,1224436387937603586,2020-02-03 20:55:58+00:00,I'm in awe of what we've built: @PeteForAmerica began with just 4 people in a cramped office in South Bend. Now it's a formidable organization powered by thousands of passionate organizers and volunteers. We're ready to win Iowa: http://p4a.us/Caucus-Day,build @PeteForAmerica begin people cramp office South Bend formidable organization power thousand passionate organizer volunteer ready Iowa,241,<UNK>,@PeteForAmerica,PeteButtigieg,5
958,958,1224425945337081860,2020-02-03 20:14:28+00:00,"Iowa, tonight is our shot to turn the page toward a bold new course for our country.",Iowa tonight shot turn page bold course country,220,<UNK>,<UNK>,PeteButtigieg,2
959,959,1224419094482575360,2020-02-03 19:47:15+00:00,"Iowa, are you ready? Find your caucus location here: http://p4a.us/caucus",Iowa ready find caucus location,212,<UNK>,<UNK>,PeteButtigieg,5
960,960,1224402117819031552,2020-02-03 18:39:47+00:00,"This is our moment to galvanize a historic majority ready to meet the greatest challenges in generations. I’m ready, and I hope you are too: http://p4a.us/caucus",moment galvanize historic majority ready meet great challenge generation ready hope,204,<UNK>,<UNK>,PeteButtigieg,6
961,961,1224394599524859905,2020-02-03 18:09:55+00:00,"Back in November, I told you that I am ready to gather up an American majority that is hungry for change and done with division. I am more ready than ever. Are you? Iowa, let’s go make history.",November tell ready gather american majority hungry change division ready Iowa history,504,<UNK>,<UNK>,PeteButtigieg,3
962,962,1224390040668733440,2020-02-03 17:51:48+00:00,"Today’s the day, Iowa. Find your caucus location and additional information here: http://p4a.us/caucus",today Iowa find caucus location additional information,214,<UNK>,<UNK>,PeteButtigieg,5
963,963,1224373354913771520,2020-02-03 16:45:30+00:00,"Tonight, Iowans will take the first step toward a new era for our country.",tonight Iowans step country,206,<UNK>,<UNK>,PeteButtigieg,6
964,964,1224366786923155458,2020-02-03 16:19:24+00:00,"I am profoundly grateful to have the support of Americans across the country, and tonight I hope to earn the support of Iowans in caucus rooms across the state. Let’s go win: http://p4a.us/caucus",profoundly grateful support Americans country tonight hope earn support Iowans caucus room state,445,<UNK>,<UNK>,PeteButtigieg,5
965,965,1224360097813614597,2020-02-03 15:52:49+00:00,I hear folks saying we need to choose between following our heads or our hearts. I reject that choice—and the American people should too.,hear folk say need choose follow head heart reject choice american people,322,<UNK>,<UNK>,PeteButtigieg,6
966,966,1224335236407996418,2020-02-03 14:14:02+00:00,"The way to win—to defeat this president and unite our country—is to bring everybody in. I am asking you to join me, caucus for me, and chip in to help us turn the page to what comes next: http://p4a.us/Caucus-Day",defeat president unite country bring everybody ask join caucus chip help turn page come,145,<UNK>,<UNK>,PeteButtigieg,2
967,967,1224335226282893312,2020-02-03 14:13:59+00:00,"Americans are hungry for a president and a movement that will rally us all around a shared vision for the future—one defined not by exclusion, but by belonging.",Americans hungry president movement rally share vision future define exclusion belong,152,<UNK>,<UNK>,PeteButtigieg,0
968,968,1224335225200791554,2020-02-03 14:13:59+00:00,"Then, if you can, please chip in to help us sprint across the finish line in Iowa, and keep up our momentum into New Hampshire in just 8 days:",chip help sprint finish line Iowa momentum Hampshire day,70,<UNK>,<UNK>,PeteButtigieg,4
969,969,1224335224097603586,2020-02-03 14:13:59+00:00,"If you know anybody in Iowa, now is the time to call them and make sure they’re caucusing tonight to help turn the page to what must come next. If you are in Iowa, make sure you know where you are caucusing tonight: http://p4a.us/caucus",know anybody Iowa time sure caucus tonight help turn page come Iowa sure know caucus tonight,100,<UNK>,<UNK>,PeteButtigieg,2
970,970,1224335223019786240,2020-02-03 14:13:58+00:00,"Tonight, folks here in the Hawkeye State start caucusing for the person they think should be the Democratic nominee. Right now, we’re the best-positioned campaign to win against Donald Trump, but the challenge we face is making it that far.",tonight folk Hawkeye State start caucus person think democratic nominee right well position campaign Donald Trump challenge face make,113,<UNK>,<UNK>,PeteButtigieg,2
971,971,1224335221929234432,2020-02-03 14:13:58+00:00,"I joined this race a year ago seeing how the last presidential election led to desolation and division. But after spending months on the trail bringing our message to millions, I saw firsthand the resilience of American families and the hope they carry for the future.",join race year see presidential election desolation division spend month trail bring message million firsthand resilience american family hope carry future,858,<UNK>,<UNK>,PeteButtigieg,0
972,972,1224181008486031360,2020-02-03 04:01:11+00:00,What will happen in November begins tomorrow.,happen November begin tomorrow,318,<UNK>,<UNK>,PeteButtigieg,5
973,973,1224176542340743169,2020-02-03 03:43:26+00:00,"This is our moment to come together and write history. This is our moment to break from the politics of the past. If you’re ready to turn the page to what must come next, chip in before we head into the Iowa Caucuses tomorrow: http://p4a.us/1-day",moment come write history moment break politic past ready turn page come chip head Iowa Caucuses tomorrow,117,<UNK>,<UNK>,PeteButtigieg,2
974,974,1224176541485191169,2020-02-03 03:43:26+00:00,History shows us that the biggest risk we could take would be to look to the same Washington playbook and recycle the same arguments—and expect that to work against a president like Donald Trump.,history show big risk look Washington playbook recycle argument expect work president like Donald Trump,126,<UNK>,<UNK>,PeteButtigieg,2
975,975,1224176540377931781,2020-02-03 03:43:25+00:00,"We've got to galvanize, not polarize, the historic American majority that we have right now, in order to win and in order to govern and actually get big things done.",galvanize polarize historic american majority right order order govern actually thing,86,<UNK>,<UNK>,PeteButtigieg,3
976,976,1224176538742153222,2020-02-03 03:43:25+00:00,"Every time Democrats have won the White House in the last half century, we’ve had a candidate who is focused on the future—one who hadn't been in Washington very long, if at all, and was opening the door to a new generation of leadership.",time Democrats White House half century candidate focus future Washington long open door generation leadership,677,<UNK>,<UNK>,PeteButtigieg,0
977,977,1224169339231916037,2020-02-03 03:14:49+00:00,An Iowa farmer has as much to fear from the cost of climate change as a student in New York. It’s time to bring Americans together to tackle our climate emergency before it’s too late.,Iowa farmer fear cost climate change student York time bring Americans tackle climate emergency late,242,<UNK>,<UNK>,PeteButtigieg,6
978,978,1224158577293656066,2020-02-03 02:32:03+00:00,"We don’t have to choose between winning big and governing well. Together, we will do both—and actually get things done.",choose win govern actually thing,521,<UNK>,<UNK>,PeteButtigieg,2
979,979,1224122144935895040,2020-02-03 00:07:17+00:00,Feel free to choose all three!,feel free choose,124,<UNK>,<UNK>,PeteButtigieg,2
980,980,1224114209421778945,2020-02-02 23:35:45+00:00,Time to put some points on the board: http://p4a.us/1-day,time point board,155,<UNK>,<UNK>,PeteButtigieg,2
981,981,1224111525306171392,2020-02-02 23:25:05+00:00,"This movement is built by everyone. Democrats. Independents. Even future former-Republicans. Together, we have the chance to build an American majority to solve the critical challenges of our time and achieve the solutions Americans actually agree on.",movement build Democrats independent future Republicans chance build american majority solve critical challenge time achieve solution Americans actually agree,432,<UNK>,<UNK>,PeteButtigieg,2
982,982,1224104226319671297,2020-02-02 22:56:04+00:00,We can’t keep doing the same thing and expect different results. This is our shot to turn the page toward a bold new course for America.,thing expect different result shot turn page bold course America,322,<UNK>,<UNK>,PeteButtigieg,2
983,983,1224102160780140544,2020-02-02 22:47:52+00:00,http://p4a.us/1-day,,103,<UNK>,<UNK>,PeteButtigieg,-1
984,984,1224093577246015490,2020-02-02 22:13:46+00:00,The next president can't rely on the old playbook to solve our problems. We need the courage to leave the politics of the past in the past—and build up the bonds between Americans as we face the future together.,president rely playbook solve problem need courage leave politic past past build bond Americans face future,459,<UNK>,<UNK>,PeteButtigieg,0
985,985,1224090251272040449,2020-02-02 22:00:33+00:00,Every call will make the difference in tomorrow’s Caucuses. Help us win by making some calls:,difference tomorrow Caucuses help make call,123,<UNK>,<UNK>,PeteButtigieg,6
986,986,1224086024764239872,2020-02-02 21:43:45+00:00,"Iowans, tomorrow you get to decide. If you’re ready for something different, something better—join me, caucus for me, and chip in to help us win in November: http://p4a.us/1-day",iowan tomorrow decide ready different well join caucus chip help November,264,<UNK>,<UNK>,PeteButtigieg,5
987,987,1224064085903450113,2020-02-02 20:16:34+00:00,Go everywhere. Meet everyone. This is how we win.,meet,518,<UNK>,<UNK>,PeteButtigieg,6
988,988,1224059879519932416,2020-02-02 19:59:51+00:00,"Tonight, young people questioning whether they belong will find a hero in @KatieSowers. I’m proud of her and her Northern Indiana roots—and I’m excited to see her make history tonight during the #SuperBowl.",tonight young people question belong find hero @KatieSowers proud Northern Indiana root excited history tonight SuperBowl,556,#SuperBowl,@KatieSowers,PeteButtigieg,0
989,989,1224056246120144898,2020-02-02 19:45:25+00:00,We must build an economy that works for everyone. That means lifting wages and empowering workers to overcome challenges that did not exist a generation ago.,build economy work mean lift wage empower worker overcome challenge exist generation,327,<UNK>,<UNK>,PeteButtigieg,0
990,990,1224049678611861505,2020-02-02 19:19:19+00:00,"No matter how you get there tomorrow, be sure to arrive before 7: http://p4a.us/caucus",matter tomorrow sure arrive,221,<UNK>,<UNK>,PeteButtigieg,5
991,991,1224043250094346245,2020-02-02 18:53:47+00:00,"When our children are learning active shooter drills before learning to read, what does that say about us? Gun violence has traumatized an entire generation and will traumatize another unless we listen to survivors and finally get something done. #MomentsThatSurvive",child learn active shooter drill learn read violence traumatize entire generation traumatize listen survivor finally momentsthatsurvive,1378,#MomentsThatSurvive,<UNK>,PeteButtigieg,0
992,992,1224031882813329417,2020-02-02 18:08:36+00:00,1 day: http://p4a.us/1-day,,192,<UNK>,<UNK>,PeteButtigieg,-1
993,993,1224011792352935938,2020-02-02 16:48:46+00:00,"We’re thinking big, and the only way to achieve big things is to pursue them together. That begins tomorrow. I’m asking for your support so we can chart a bold new course that brings Americans together to do things that have never been done before: http://p4a.us/1-day",think achieve thing pursue begin tomorrow ask support chart bold course bring Americans thing,237,<UNK>,<UNK>,PeteButtigieg,2
994,994,1223819492553261056,2020-02-02 04:04:39+00:00,I've heard some folks saying this Democratic primary is no time to take a risk—and I agree. The biggest risk that we could take right now would be to try to go up against this president with the same old playbook.,hear folk say democratic primary time risk agree big risk right president playbook,1373,<UNK>,<UNK>,PeteButtigieg,2
995,995,1223808717671542784,2020-02-02 03:21:50+00:00,"Iowa, it’s almost time to caucus. Learn how: http://p4a.us/caucus",Iowa time caucus learn,310,<UNK>,<UNK>,PeteButtigieg,5
996,996,1223805859156852737,2020-02-02 03:10:28+00:00,"We’re ready. Ready to turn the page on the division we’ve come to accept from Washington. Ready to meet this moment with hope in our hearts and fire in our bellies. We’re ready to win. If you are too, let’s go: http://p4a.us/2-days",ready ready turn page division come accept Washington ready meet moment hope heart fire belly ready,257,<UNK>,<UNK>,PeteButtigieg,6
997,997,1223760765548625921,2020-02-02 00:11:17+00:00,"Every time Democrats have won the White House in the last 50 years, we’ve done so with a nominee who represented a new voice and opened the door to a new generation of leadership. I’m ready to win.",time Democrats White House year nominee represent voice open door generation leadership ready,989,<UNK>,<UNK>,PeteButtigieg,0
998,998,1223756580468019203,2020-02-01 23:54:39+00:00,"This is a month to celebrate Black America and renew our commitment to a future where your race has no bearing on your health, wealth, access to excellent education, or relationship with law enforcement. That is the future I'm committed to building. #BlackHistoryMonth",month celebrate Black America renew commitment future race bearing health wealth access excellent education relationship enforcement future commit build BlackHistoryMonth,333,#BlackHistoryMonth #BlackHistoryMonth,<UNK>,PeteButtigieg,0
999,999,1223752978831695874,2020-02-01 23:40:21+00:00,"Campaigns can change the direction of our country, impact our communities, and shape the lives of those doing the hard work. That's @PeteforAmerica. I'm so proud of this team. We're ready to win. If you are too, let’s go: http://p4a.us/2-days",campaign change direction country impact community shape life hard work @peteforamerica proud team ready,189,<UNK>,@PeteForAmerica,PeteButtigieg,0
1000,1000,1223737166083383298,2020-02-01 22:37:30+00:00,"It will take intentional, anti-racist policies to end systemic racism. The Douglass Plan does just that with bold investments in Black entrepreneurship, expanded voter protections, the promotion and celebration of Black culture and more: http://p4a.us/Douglass #BlackHistoryMonth",intentional anti racist policy systemic racism Douglass Plan bold investment black entrepreneurship expand voter protection promotion celebration black culture BlackHistoryMonth,319,#BlackHistoryMonth #BlackHistoryMonth,<UNK>,PeteButtigieg,0
1001,1001,1223730108797800449,2020-02-01 22:09:28+00:00,"We’re just 2 days away from the Iowa Caucuses—2 days from beginning to turn the page on the division, and the corruption, and the dysfunction. This is our moment. Let’s go:",day away Iowa Caucuses—2 day begin turn page division corruption dysfunction moment,144,<UNK>,<UNK>,PeteButtigieg,2
1002,1002,1223724553647640577,2020-02-01 21:47:23+00:00,I’m so proud of Richie for finding the courage to face his fears and help build a sense of belonging across the country. That is what this campaign is about.,proud Richie find courage face fear help build sense belong country campaign,235,<UNK>,<UNK>,PeteButtigieg,0
1003,1003,1223703843772477445,2020-02-01 20:25:06+00:00,"Good point, @BillMaher. I am ready to have that debate.",good point @billmaher ready debate,1857,<UNK>,@billmaher,PeteButtigieg,2
1004,1004,1223700398231498759,2020-02-01 20:11:24+00:00,"Thank you, @One_Colorado! I am proud to stand with you. Together, we will turn the page to a country where all belong—where being free means living free of discrimination because of who you are and whom you love.",thank @one_colorado proud stand turn page country belong free mean live free discrimination love,219,<UNK>,@One_Colorado,PeteButtigieg,0
1005,1005,1223694543742214144,2020-02-01 19:48:09+00:00,"We celebrate leaders like @ItsMsPortia who helped create the Douglass Plan, a comprehensive strategy to dismantle systemic racism through policy grounded in the lived experiences of Black Americans: http://p4a.us/Douglass #BlackHistoryMonth",celebrate leader like @ItsMsPortia help create Douglass Plan comprehensive strategy dismantle systemic racism policy ground lived experience Black Americans BlackHistoryMonth,299,#BlackHistoryMonth #BlackHistoryMonth,@ItsMsPortia,PeteButtigieg,0
1006,1006,1223685018423263237,2020-02-01 19:10:18+00:00,"We need to bring the country together around the big ideas that will improve our everyday lives, or risk losing the most important election in generations. That is the challenge and this is our chance.",need bring country idea improve everyday life risk lose important election generation challenge chance,456,<UNK>,<UNK>,PeteButtigieg,0
1007,1007,1223679492104781827,2020-02-01 18:48:20+00:00,2 days until the Iowa Caucuses. That’s it. It’s time to give this everything we’ve got: http://p4a.us/2-days,day Iowa Caucuses time,123,<UNK>,<UNK>,PeteButtigieg,2
1008,1008,1223656484489302016,2020-02-01 17:16:54+00:00,"The Black experience shapes the American experience. I join millions across our country celebrating the many accomplishments and contributions of Black America, this month and every month. #BlackHistoryMonth",black experience shape american experience join million country celebrate accomplishment contribution Black America month month BlackHistoryMonth,751,#BlackHistoryMonth #BlackHistoryMonth,<UNK>,PeteButtigieg,0
1009,1009,1223462698190544898,2020-02-01 04:26:52+00:00,"We're running out of time to meet the most important fundraising deadline we've ever faced. If you've been waiting for the right moment to invest in our movement, this is it. I need your help: http://p4a.us/3-days",run time meet important fundraising deadline face wait right moment invest movement need help,162,<UNK>,<UNK>,PeteButtigieg,6
1010,1010,1223455232379760640,2020-02-01 03:57:12+00:00,"We’re up against the most important fundraising deadline of this campaign, and we’ve set a high goal: $1 million by midnight tonight. That’s the number we need to hit and I can’t do it without you. If you can, please chip in: http://p4a.us/3-days",important fundraising deadline campaign high goal million midnight tonight number need chip,82,<UNK>,<UNK>,PeteButtigieg,1
1011,1011,1223447009379614720,2020-02-01 03:24:32+00:00,"This is it. Our last fundraising deadline before the Iowa Caucuses—the most important of this campaign. I need your help to give us a solid footing heading into the weekend. If you can, please chip in: http://p4a.us/3-days",fundraising deadline Iowa Caucuses important campaign need help solid footing head weekend chip,120,<UNK>,<UNK>,PeteButtigieg,4
1012,1012,1223439744543137795,2020-02-01 02:55:40+00:00,"This ""travel"" ban is as racist as it is foolish. It makes us smaller and weaker. America is, and always will be, a globally connected country—at its best when we welcome visitors and immigrants. It's what makes us great. On my first day as president, this ban ends.",travel racist foolish make small weak America globally connected country good welcome visitor immigrant make great president end,868,<UNK>,<UNK>,PeteButtigieg,2
1013,1013,1223438732231168001,2020-02-01 02:51:38+00:00,"I enjoyed getting to know @JohnDelaney and admire his determination. Thank you, John. I look forward to working with you to make our country a better place.",enjoy get know @johndelaney admire determination thank John look forward work country well place,125,<UNK>,@JohnDelaney,PeteButtigieg,2
1014,1014,1223430988212199424,2020-02-01 02:20:52+00:00,"The Iowa Caucuses are less than 3 days away and we’re less than 3 hours from the most important fundraising deadline of this campaign. If you can, chip in $3 before midnight: http://p4a.us/3-days",Iowa Caucuses day away hour important fundraising deadline campaign chip midnight,116,<UNK>,<UNK>,PeteButtigieg,4
