Unnamed: 0,Unnamed: 0.1,id,created_at,original_text,clean_text,retweet_count,hashtags,mentions,original_author,lda_cluster
340,340,1247198562154434560,2020-04-06 16:24:43+00:00,The truth is that there is no application fee for this assistance to help keep employees paid & employed during the COVID-19 pandemic. Anyone receiving this type of scam should immediately hang up & report it to my Committee’s Fraud Hotline at: https://www.aging.senate.gov/fraud-hotline,truth application assistance help employee pay employ covid-19 pandemic receive type scam immediately hang report Committee Fraud Hotline,19,<UNK>,<UNK>,SenatorCollins,1
341,341,1247198560749342722,2020-04-06 16:24:43+00:00,"During this public health crisis & time of economic hardship, criminals are seeking to steal from hardworking Americans. Small businesses are being told that they must pay a fee to apply for a Paycheck Protection Program loan, a program I co-authored.",public health crisis time economic hardship criminal seek steal hardworke Americans small business tell apply Paycheck Protection Program loan program author,34,<UNK>,<UNK>,SenatorCollins,1
342,342,1246853943986176000,2020-04-05 17:35:20+00:00,I co-authored this program to help the tens of thousands of employees at Maine’s small businesses who are experiencing hardship as a result of COVID-19.,author program help ten thousand employee Maine small business experience hardship result covid-19,15,<UNK>,<UNK>,SenatorCollins,1
343,343,1246853942182633473,2020-04-05 17:35:19+00:00,"#BREAKING: Relief is on the way for the employees of Maine’s small businesses! In just two days, 1,026 Maine employers have received $291.9 million in Paycheck Protection Plan loans.","breaking relief employee Maine small business day 1,026 Maine employer receive 291.9 million Paycheck Protection Plan loan",81,#BREAKING,<UNK>,SenatorCollins,1
344,344,1246459093012840448,2020-04-04 15:26:20+00:00,Maine’s fishermen are experiencing severe financial harm due to COVID-19. I joined a group of Senators to secure $300 million in the Phase 3 relief package for those working in the fishing industry. The Commerce Department must distribute this aid quickly,Maine fisherman experience severe financial harm covid-19 join group Senators secure million Phase relief package work fishing industry Commerce Department distribute quickly,31,<UNK>,<UNK>,SenatorCollins,1
345,345,1246148490448769027,2020-04-03 18:52:07+00:00,"Today, @SenatorSinema &amp; I called on the leaders of Treasury, Veterans Affairs, IRS, &amp; the Social Security Administration to remove this bureaucratic hurdle for those who receive veterans benefits or SSI so they can obtain the rebate they are entitled to. https://www.collins.senate.gov/newsroom/collins-sinema-lead-push-allow-veterans-ssi-recipients-receive-rebate-checks-automatically",today @SenatorSinema call leader Treasury Veterans Affairs Social Security Administration remove bureaucratic hurdle receive veteran benefit obtain rebate entitle,24,<UNK>,@SenatorSinema,SenatorCollins,1
346,346,1246148489219903488,2020-04-03 18:52:06+00:00,"I strongly supported the IRS’s policy change to allow Social Security beneficiaries to receive rebate checks automatically. Now IRS needs to work with other federal partners so that veterans, individuals with disabilities, & seniors who receive SSI get these checks automatically.",strongly support policy change allow Social Security beneficiary receive rebate check automatically need work federal partner veteran individual disability senior receive check automatically,137,<UNK>,<UNK>,SenatorCollins,1
347,347,1245783925999513605,2020-04-02 18:43:28+00:00,"Social Security beneficiaries will automatically receive a rebate check under the CARES Act. This new policy removes an unnecessary, bureaucratic hurdle some seniors were facing. As Chairman of the @SenateAging Committee, I strongly supported this change.",Social Security beneficiary automatically receive rebate check CARES policy remove unnecessary bureaucratic hurdle senior face Chairman @SenateAging Committee strongly support change,45,<UNK>,@SenateAging,SenatorCollins,1
348,348,1245757816691929088,2020-04-02 16:59:43+00:00,"COVID-19 is overburdening our health care system & taking a tremendous toll on Maine jobs & small businesses. @SenAngusKing, @chelliepingree, @RepGolden, &amp; I wrote to the President today to express our full support of @GovJanetMills’ request for a Major Disaster declaration.",COVID-19 overburden health care system take tremendous toll Maine job small business @senangusking @chelliepingree @RepGolden write President today express support @GovJanetMills request Major Disaster declaration,25,<UNK>,@SenAngusKing @chelliepingree @RepGolden @GovJanetMills,SenatorCollins,1
349,349,1245722138964889600,2020-04-02 14:37:56+00:00,"More than $16.5 million has been awarded to ensure that the State of Maine will continue to be able to provide safe, affordable housing for Mainers amid COVID-19. I worked to secure this funding for Maine in the coronavirus emergency response package.",16.5 million award ensure State Maine continue able provide safe affordable housing Mainers amid COVID-19 work secure funding Maine coronavirus emergency response package,8,<UNK>,<UNK>,SenatorCollins,1
350,350,1245462919829225490,2020-04-01 21:27:54+00:00,"To combat the rise of COVID-19 scams, I joined a bipartisan group of 32 Senators in urging the Federal Trade Commission to increase efforts to inform seniors about this fraud & ensure they have the tools they need to keep their personal information safe. https://www.collins.senate.gov/newsroom/senator-collins-joins-bipartisan-group-urging-federal-trade-commission-protect-seniors",combat rise covid-19 scam join bipartisan group Senators urge Federal Trade Commission increase effort inform senior fraud ensure tool need personal information safe,30,<UNK>,<UNK>,SenatorCollins,1
351,351,1245416498690170882,2020-04-01 18:23:26+00:00,"Five Maine tribal communities have been awarded more than $1.3 million through the COVID-19 emergency response package. I worked hard to secure these resources for Maine’s tribes to assist their efforts to prevent, prepare for, & respond to this pandemic",Maine tribal community award million COVID-19 emergency response package work hard secure resource Maine tribe assist effort prevent prepare respond pandemic,15,<UNK>,<UNK>,SenatorCollins,1
352,352,1245347441806905345,2020-04-01 13:49:02+00:00,"Across the state, Maine businesses are retooling their product lines to make sanitizer, personal protective equipment, & other items needed to fight COVID-19 & help keep health care workers & first responders safe. Mainers’ ingenuity & resiliency will get us through this crisis.",state Maine business retool product line sanitizer personal protective equipment item need fight COVID-19 help health care worker responder safe mainer ingenuity resiliency crisis,46,<UNK>,<UNK>,SenatorCollins,1
353,353,1245123139052474377,2020-03-31 22:57:44+00:00,"As the co-author of the law providing $377 billion for small businesses & workers affected by COVID-19, I'm pushing for its swift implementation. Resources from Treasury & SBA will help answer questions about how to access this desperately needed funding. https://www.collins.senate.gov/newsroom/sba-treasury-roll-out-information-small-employers-and-lenders-participate-350-billion-loan",author provide billion small business worker affect COVID-19 push swift implementation resource Treasury help answer question access desperately need funding,17,<UNK>,<UNK>,SenatorCollins,1
354,354,1245066930391744513,2020-03-31 19:14:23+00:00,"18 health centers throughout Maine have been awarded more than $1 million to immediately address screening and testing needs, acquire medical supplies, and boost telehealth capacity to respond to COVID-19. https://observer-me.com/2020/03/25/u-s-sens-collins-king-announce-1-million-for-health-centers-for-covid-19-response/",health center Maine award million immediately address screening testing need acquire medical supply boost telehealth capacity respond covid-19,21,<UNK>,<UNK>,SenatorCollins,6
355,355,1245027723581566981,2020-03-31 16:38:35+00:00,"These students are an inspiration. Rather than spending the money they saved for a class trip, they are using it to prepare hundreds of free meals for seniors, first responders, and disabled veterans. Thank you for giving back to your community!",student inspiration spend money save class trip prepare hundred free meal senior responder disabled veteran thank give community,53,<UNK>,<UNK>,SenatorCollins,1
356,356,1244995530457001990,2020-03-31 14:30:40+00:00,"Keeping our health care workers protected is critical to caring for COVID-19 patients. @SenAngusKing, @chelliepingree, @RepGolden, &amp; I called on DHS to immediately release PPE from the National Stockpile. We're working closely with @GovJanetMills to help meet Maine’s needs.",keep health care worker protect critical care covid-19 patient @senangusking @chelliepingree @RepGolden call immediately release National Stockpile work closely @GovJanetMills help meet Maine need,22,<UNK>,@SenAngusKing @chelliepingree @RepGolden @GovJanetMills,SenatorCollins,1
357,357,1244741762192756739,2020-03-30 21:42:16+00:00,"On #NationalDoctorsDay, thank you to all our doctors &amp; other medical professionals for your tireless efforts on the frontlines of COVID-19. Your expertise &amp; healing hands are needed more than ever. I’m committed to increasing PPE supplies to help keep you and your patients safe.",NationalDoctorsDay thank doctor medical professional tireless effort frontline COVID-19 expertise healing hand need committed increase supply help patient safe,61,#NationalDoctorsDay,<UNK>,SenatorCollins,1
358,358,1244700977179111428,2020-03-30 19:00:13+00:00,".@newbalance and its hardworking employees in Skowhegan, Norway, and Norridgewock represent the best of our nation’s manufacturing heritage. Once again, they have proven that there is no challenge that American workers cannot meet.",.@newbalance hardworking employee Skowhegan Norway Norridgewock represent good nation manufacturing heritage prove challenge american worker meet,21,<UNK>,@newbalance,SenatorCollins,1
359,359,1244650648194502657,2020-03-30 15:40:13+00:00,"Help is on the way. Following a bipartisan effort Senator @timkaine and I led, $1 billion for the Community Services Block Grant program was included in the latest COVID-19 emergency relief package.",help follow bipartisan effort Senator @timkaine billion Community Services Block Grant program include late covid-19 emergency relief package,8,<UNK>,@timkaine,SenatorCollins,1
360,360,1244650647271747584,2020-03-30 15:40:13+00:00,"During this pandemic, local agencies in Maine and throughout the country are being stretched thin to help address the needs of millions of low-income individuals and families, including challenges related to employment, nutrition, health, and transportation.",pandemic local agency Maine country stretch thin help address need million income individual family include challenge relate employment nutrition health transportation,25,<UNK>,<UNK>,SenatorCollins,1
361,361,1244612585363816448,2020-03-30 13:08:58+00:00,A bipartisan group of my colleagues & I successfully included $300 million to assist fishermen in the COVID-19 relief package. This funding will help ensure that families & businesses that depend on the industry’s success can emerge from this crisis. https://www.seafoodsource.com/news/supply-trade/usd-300-million-in-aid-earmarked-for-seafood-industry-in-us-stimulus-package,bipartisan group colleague successfully include million assist fisherman covid-19 relief package funding help ensure family business depend industry success emerge crisis,18,<UNK>,<UNK>,SenatorCollins,1
362,362,1244301846296092673,2020-03-29 16:34:12+00:00,"Countless Mainers are checking (safely) on our seniors and leaving them prepared meals like Fort Kent restaurant owners Carroll Ann and Gaetan Oaks. In a crisis, Mainers always pull together and figure out ingenious ways to help.",countless mainer check safely senior leave prepare meal like Fort Kent restaurant owner Carroll Gaetan Oaks crisis mainer pull figure ingenious way help,13,<UNK>,<UNK>,SenatorCollins,6
363,363,1244301844828098560,2020-03-29 16:34:12+00:00,"Maine’s university & community college systems donated supplies to fire departments & hospitals, produced hand sanitizer, & will use 3D printing to make face shields. The leader of @IDEXX in Westbrook assured us that our pets are not at risk based on the lab’s extensive testing.",Maine university community college system donate supply fire department hospital produce hand sanitizer print face shield leader @IDEXX Westbrook assure pet risk base extensive testing,12,<UNK>,@IDEXX,SenatorCollins,6
364,364,1244301843859222536,2020-03-29 16:34:12+00:00,"Workers at Puritan Medical Products in Guilford are working overtime to produce swabs needed for testing. Abbott, which has a plant in Scarborough, is working on a super fast test for the virus. @jacksonlab in Bar Harbor is producing mice for testing vaccines.",worker Puritan Medical Products Guilford work overtime produce swab need testing Abbott plant Scarborough work super fast test virus @jacksonlab Harbor produce mouse test vaccine,7,<UNK>,@jacksonlab,SenatorCollins,1
365,365,1244301842621792258,2020-03-29 16:34:11+00:00,Ingenuity & caring describe the reactions of Maine people & businesses to COVID-19. The leaders of @LLBean &amp; @NewBalance are revamping factories to manufacture masks to protect health care workers. LL Bean has also partnered with Good Shepherd Food Bank to deliver food packages.,ingenuity care describe reaction Maine people business COVID-19 leader @LLBean @NewBalance revamp factory manufacture mask protect health care worker Bean partner Good Shepherd Food Bank deliver food package,90,<UNK>,@LLBean @newbalance,SenatorCollins,1
366,366,1244251638996623364,2020-03-29 13:14:42+00:00,"Across the country, Americans are stepping up in response to COVID-19. Congress is doing its part too, passing a $2 trillion package that will help provide relief. Read my column in today’s Maine Sunday Telegram for more information about this new law:",country Americans step response covid-19 Congress pass trillion package help provide relief read column today Maine Sunday Telegram information,54,<UNK>,<UNK>,SenatorCollins,1
367,367,1243948565560467456,2020-03-28 17:10:24+00:00,"To help protect & support Maine employers like @LLBean, @husseyseating, and Rogers Collection, I wrote to Treasury Secretary Steven Mnuchin today, calling on him to temporarily defer tariffs for U.S. companies that are experiencing economic hardship during the COVID-19 pandemic.",help protect support Maine employer like @LLBean @husseyseate Rogers Collection write Treasury Secretary Steven Mnuchin today call temporarily defer tariff U.S. company experience economic hardship covid-19 pandemic,22,<UNK>,@LLBean @husseyseating,SenatorCollins,1
368,368,1243932695287250946,2020-03-28 16:07:20+00:00,"I am saddened by the passing of my friend and former colleague, Tom Coburn of Oklahoma. Tom was a man of deep faith and strong convictions who cared deeply for his family and our country. May God bless his wife Carolyn and daughters during this difficult time and always.",sadden passing friend colleague Coburn Oklahoma deep faith strong conviction care deeply family country bless wife Carolyn daughter difficult time,250,<UNK>,<UNK>,SenatorCollins,0
369,369,1243899418904088576,2020-03-28 13:55:06+00:00,"I joined @SenAngusKing, @chelliepingree, and @RepGolden in calling on the Navy to issue guidelines for protecting our most vulnerable workers at private shipyards like Bath Iron Works, just as the Navy did at our public shipyards.",join @SenAngusKing @chelliepingree @RepGolden call Navy issue guideline protect vulnerable worker private shipyard like Bath Iron Works Navy public shipyard,7,<UNK>,@SenAngusKing @chelliepingree @RepGolden,SenatorCollins,1
370,370,1243899417557716993,2020-03-28 13:55:06+00:00,Our shipyard workers are essential to our national security. The Navy should be taking aggressive actions to help protect their health during the COVID-19 pandemic.,shipyard worker essential national security Navy take aggressive action help protect health covid-19 pandemic,21,<UNK>,<UNK>,SenatorCollins,1
371,371,1243712342908637185,2020-03-28 01:31:44+00:00,"Great work, Abbott! This is a significant breakthrough in the fight against COVID-19. When I toured your Scarborough facility in 2018, I was so impressed by your dedicated employees who were making the next generation of diagnostics.",great work Abbott significant breakthrough fight covid-19 tour scarborough facility 2018 impressed dedicated employee make generation diagnostic,137,<UNK>,<UNK>,SenatorCollins,1
372,372,1243639586204585984,2020-03-27 20:42:37+00:00,"The $2 trillion COVID-19 emergency relief package was just signed into law. It passed the Senate 96-0 Wednesday & the House passed it by voice vote today. Bipartisan relief is on the way to support Americans in need, strengthen our health care, & assist workers & small businesses",trillion covid-19 emergency relief package sign pass Senate Wednesday House pass voice vote today bipartisan relief support Americans need strengthen health care assist workers small business,55,<UNK>,<UNK>,SenatorCollins,1
373,373,1243618705973673984,2020-03-27 19:19:39+00:00,"I extend my deepest condolences to the family and friends of the Mainer who passed away from COVID-19. A difficult road lies ahead for our state. We are resilient, and we will get through this crisis together.",extend deep condolence family friend Mainer pass away covid-19 difficult road lie ahead state resilient crisis,296,<UNK>,<UNK>,SenatorCollins,0
374,374,1243542731819044867,2020-03-27 14:17:45+00:00,"Maine’s Area Agencies on Aging have been doing incredible work meeting the nutritional needs of seniors. As older adults self-isolate due to COVID-19, home-delivered meals are more important than ever. This $1.2 million grant will support their efforts. https://www.collins.senate.gov/newsroom/senator-collins-announces-more-12-million-senior-nutrition-maine",Maine Area Agencies age incredible work meet nutritional need senior old adult self isolate covid-19 home deliver meal important million grant support effort,15,<UNK>,<UNK>,SenatorCollins,1
375,375,1243279022504710163,2020-03-26 20:49:52+00:00,"If you are contacted by a scammer, please report it to the @SenateAging Committee's Fraud Hotline at 1-855-303-9470.",contact scammer report @SenateAging Committee Fraud Hotline 9470,31,<UNK>,@SenateAging,SenatorCollins,3
376,376,1243279020978057221,2020-03-26 20:49:52+00:00,"SCAM ALERT: Con artists are targeting seniors through marketing schemes that claim to provide test kits for COVID-19. These criminals are using phone calls, social media, email, & door-to-door visits to try to obtain personal information from victims.",SCAM alert artist target senior marketing scheme claim provide test kit covid-19 criminal phone call social medium email door door visit obtain personal information victim,57,<UNK>,<UNK>,SenatorCollins,3
377,377,1243212389732007943,2020-03-26 16:25:06+00:00,"From Fort Kent to Kittery, Mainers are stepping up to help neighbors in need. Thank you to Carroll Ann and Gaetan Oakes, owners of Whistle Stop restaurant, for making and delivering free meals to seniors and those with disabilities in your community.",Fort Kent Kittery mainer step help neighbor need thank Carroll Gaetan Oakes owner Whistle Stop restaurant make deliver free meal senior disability community,20,<UNK>,<UNK>,SenatorCollins,6
378,378,1243021531069939714,2020-03-26 03:46:41+00:00,"Tonight, the Senate came together to pass a $2 trillion emergency relief package that will reinforce our health care system, shore up our economy and businesses, support those who are unemployed, and help prevent millions of Americans from losing their jobs.",tonight Senate come pass trillion emergency relief package reinforce health care system shore economy business support unemployed help prevent million Americans lose job,229,<UNK>,<UNK>,SenatorCollins,1
379,379,1242971625726844928,2020-03-26 00:28:23+00:00,"Following unanimous passage, a bill I authored to renew & improve the Older Americans Act has become law. As we work to mitigate the spread of COVID-19, this law will support community-based & nutrition services for older Americans & their caregivers. https://www.collins.senate.gov/newsroom/senators-collins-and-casey%E2%80%99s-bill-reauthorize-older-americans-act-signed-law",follow unanimous passage bill author renew improve Older Americans work mitigate spread covid-19 support community base nutrition service old Americans caregiver,28,<UNK>,<UNK>,SenatorCollins,1
380,380,1242938168057434113,2020-03-25 22:15:26+00:00,"For more information about the $377 billion small business relief package I authored with @marcorubio, @SenatorCardin, and @SenatorShaheen, click here: https://www.collins.senate.gov/sites/default/files/One-Pager%20Collins%20Keeping%20American%20Workers%20Paid%20and%20Employed%20Act%20.pdf",information billion small business relief package author @marcorubio @SenatorCardin @SenatorShaheen click,31,<UNK>,@marcorubio @SenatorCardin @SenatorShaheen,SenatorCollins,1
381,381,1242886149498114054,2020-03-25 18:48:44+00:00,It is past time that we deliver this urgently needed aid for the employees of small businesses across our nation and get the job done for the American people.,past time deliver urgently need employee small business nation american people,12,<UNK>,<UNK>,SenatorCollins,6
382,382,1242886147996606464,2020-03-25 18:48:44+00:00,"Relief is on the horizon for American workers & small businesses. @marcorubio, @SenatorCardin, @SenatorShaheen, &amp; I worked on the bipartisan $377 billion small business economic relief plan, which was included in the Phase 3 emergency relief package. https://www.collins.senate.gov/newsroom/377-billion-american-workers-small-businesses-phase-3-emergency-coronavirus-relief-package",relief horizon american worker small business @marcorubio @SenatorCardin @SenatorShaheen work bipartisan billion small business economic relief plan include phase emergency relief package,31,<UNK>,@marcorubio @SenatorCardin @SenatorShaheen,SenatorCollins,1
383,383,1242868009024315394,2020-03-25 17:36:39+00:00,"The @RedCross is facing a critical shortage of blood donations. To keep donors and staff safe, strict safety and social distancing measures are in place. If you are healthy and able to help, please consider scheduling an appointment at:",@RedCross face critical shortage blood donation donor staff safe strict safety social distancing measure place healthy able help consider schedule appointment,16,<UNK>,@RedCross,SenatorCollins,6
384,384,1242816764402110464,2020-03-25 14:13:01+00:00,"To save Maine jobs, we must prevent Maine’s employers from going out of business due to COVID-19. The @MaineChamber, @PortlandChamber, &amp; @BangorChamber have compiled a list of resources available to help small business owners during this crisis.",save Maine job prevent Maine employer go business covid-19 @MaineChamber @PortlandChamber @BangorChamber compile list resource available help small business owner crisis,24,<UNK>,@MaineChamber @PortlandChamber @BangorChamber,SenatorCollins,1
385,385,1242779732686635008,2020-03-25 11:45:52+00:00,"Thank you to all of the researchers for your extraordinary efforts, which are the key to overcoming this pandemic.",thank researcher extraordinary effort overcome pandemic,8,<UNK>,<UNK>,SenatorCollins,1
386,386,1242779730631327745,2020-03-25 11:45:52+00:00,"I spoke with Dr. Edison Liu, president & CEO of @jacksonlab, about JAX's work to breed a specialized strain of mice to help researchers find a vaccine for COVID-19.",speak Edison president @jacksonlab work breed specialized strain mouse help researcher find vaccine covid-19,23,<UNK>,@jacksonlab,SenatorCollins,1
387,387,1242517417726742528,2020-03-24 18:23:31+00:00,"Maine’s small businesses employ the majority of workers in our state. We must come together to pass legislation to prevent them from going under, keep workers employed & paychecks coming, & assist those who have lost their jobs during this pandemic.",Maine small business employ majority worker state come pass legislation prevent go worker employ paychecks come assist lose job pandemic,72,<UNK>,<UNK>,SenatorCollins,1
388,388,1242150983964209153,2020-03-23 18:07:27+00:00,"Surely, in this time of extreme crisis for our country, we ought to be able to pull together and work quickly to respond. Let's get the job done for the American people.",surely time extreme crisis country ought able pull work quickly respond american people,239,<UNK>,<UNK>,SenatorCollins,6
389,389,1242150822282133517,2020-03-23 18:06:48+00:00,"We are in the midst of a crisis in our country caused by the coronavirus. When it comes to Americans’ health and saving Americans’ jobs and our small businesses, we don't have another day. We don't have another hour. We don't have another minute to delay acting.",midst crisis country cause coronavirus come Americans health save Americans job small business hour minute delay acting,2177,<UNK>,<UNK>,SenatorCollins,1
390,390,1242108573456445440,2020-03-23 15:18:55+00:00,"UPDATE: This important legislation has been signed into law, ensuring that student veterans will continue to receive the education benefits that they earned through their service to our country.",update important legislation sign ensure student veteran continue receive education benefit earn service country,81,<UNK>,<UNK>,SenatorCollins,1
391,391,1241894492141223939,2020-03-23 01:08:14+00:00,"It is essential that Congress stop its partisan bickering & work together to protect workers’ paychecks. On the Senate Floor this evening, I implored my colleagues to deliver urgently needed aid for the employees of small businesses throughout our nation.",essential Congress stop partisan bickering work protect worker paycheck Senate Floor evening implore colleague deliver urgently need employee small business nation,514,<UNK>,<UNK>,SenatorCollins,1
392,392,1241807288421298178,2020-03-22 19:21:43+00:00,New HHS guidance I pushed for—along with legislation I authored that will provide a 7 percent increase for senior nutrition programs—will help serve our older Americans by safely delivering more meals directly to their homes and reaching them where they are.,guidance push legislation author provide percent increase senior nutrition program help serve old Americans safely deliver meal directly home reach,12,<UNK>,<UNK>,SenatorCollins,1
393,393,1241807286525452290,2020-03-22 19:21:43+00:00,"At a time of heightened demand for nutrition services due to seniors self-isolating because of COVID-19, we need expanded access to programs like @_MealsOnWheels that provide relief for seniors staying home.",time heighten demand nutrition service senior self isolating covid-19 need expand access program like @_mealsonwheels provide relief senior stay home,30,<UNK>,@_MealsOnWheels,SenatorCollins,1
394,394,1241765836655857665,2020-03-22 16:37:01+00:00,"More than 80,000 Maine students qualify for free or low-cost meals, but with schools closed due to COVID-19, many no longer have access. @SenAngusKing, @chelliepingree, @RepGolden &amp; I urged @USDA to expand nutrition services by allowing more schools to operate as open meal sites.","80,000 Maine student qualify free cost meal school close covid-19 longer access @senangusking @chelliepingree @RepGolden urge @USDA expand nutrition service allow school operate open meal site",15,<UNK>,@SenAngusKing @chelliepingree @RepGolden @USDA,SenatorCollins,1
395,395,1241731838705623045,2020-03-22 14:21:55+00:00,.@SenAngusKing and I joined a bipartisan group of Senators from northern border states calling on the President to ensure this action does not negatively impact public health and safety. I am pleased that DHS has now provided many of the necessary exemptions.,.@SenAngusKing join bipartisan group Senators northern border state call President ensure action negatively impact public health safety pleased provide necessary exemption,10,<UNK>,@SenAngusKing,SenatorCollins,6
396,396,1241731837661253634,2020-03-22 14:21:55+00:00,"Closing the U.S.-Canada border to nonessential travel will help slow the spread of COVID-19, but we must ensure that it does not disrupt medical equipment supply chains or hinder health care and essential personnel responding to the outbreak. https://www.collins.senate.gov/newsroom/collins-king-join-bipartisan-group-calling-president-prevent-impacts-public-health-and",close U.S.-Canada border nonessential travel help slow spread covid-19 ensure disrupt medical equipment supply chain hinder health care essential personnel respond outbreak,23,<UNK>,<UNK>,SenatorCollins,6
397,397,1241500054692810758,2020-03-21 23:00:53+00:00,Small businesses in Maine & throughout the country have fueled our nation’s job growth. Keeping them operating & paying their employees is crucial to our economy overcoming this pandemic. My bill would help provide this desperately needed assistance.,small business Maine country fuel nation growth keep operate pay employee crucial economy overcome pandemic bill help provide desperately need assistance,33,<UNK>,<UNK>,SenatorCollins,1
398,398,1241461010390814723,2020-03-21 20:25:44+00:00,"Maine has faced its share of challenges in our 200 year history. But Mainers are resilient. By staying true to our time-tested values, & by safely supporting our neighbors & small businesses, I know that, together, we will overcome this challenge too.",Maine face share challenge year history mainer resilient stay true time test value safely support neighbor small business know overcome challenge,25,<UNK>,<UNK>,SenatorCollins,0
399,399,1241425579204902912,2020-03-21 18:04:57+00:00,"The Senate is hard at work today negotiating a bipartisan agreement to help prevent Americans from losing their jobs, assist those who have been laid off, and keep small businesses from going under as a consequence of COVID-19. We must act and we must act immediately.",Senate hard work today negotiate bipartisan agreement help prevent Americans lose job assist lay small business go consequence COVID-19 immediately,74,<UNK>,<UNK>,SenatorCollins,1
400,400,1241392764295753729,2020-03-21 15:54:33+00:00,@GovJanetMills has been a leader in the effort to ensure Maine has the resources it needs to fight this pandemic.,@GovJanetMills leader effort ensure Maine resource need fight pandemic,8,<UNK>,@GovJanetMills,SenatorCollins,1
401,401,1241392761493954560,2020-03-21 15:54:32+00:00,"Maine health care professionals need more PPE - such as masks, surgical gowns, and respirators - as they fight COVID-19 on the frontlines. @SenAngusKing, @chelliepingree, @RepGolden, and I wrote to HHS Secretary Azar urging him to quickly distribute more PPE to Maine.",Maine health care professional need mask surgical gown respirator fight COVID-19 frontline @SenAngusKing @chelliepingree @RepGolden write Secretary Azar urge quickly distribute Maine,39,<UNK>,@SenAngusKing @chelliepingree @RepGolden,SenatorCollins,1
402,402,1241024322640150531,2020-03-20 15:30:30+00:00,100 Maine small businesses – and counting! – support the Keeping Workers Paid and Employed Act. We must act immediately to pass this emergency economic relief for small businesses impacted by COVID-19. https://www.collins.senate.gov/newsroom/more-100-maine-small-businesses%E2%80%94and-counting%E2%80%94express-strong-support-senator-collins%E2%80%99,Maine small business count support Keeping Workers Paid Employed immediately pass emergency economic relief small business impact covid-19,13,<UNK>,<UNK>,SenatorCollins,1
403,403,1240790940484349952,2020-03-20 00:03:07+00:00,"American business leaders support the Keeping Workers Paid and Employed Act, a $300 billion small business emergency economic relief plan I introduced tonight with Sen. @marcorubio &amp; @SenAlexander that will help small businesses impacted by the coronavirus pandemic pay employees.",american business leader support Keeping Workers Paid Employed billion small business emergency economic relief plan introduce tonight Sen. @marcorubio @SenAlexander help small business impact coronavirus pandemic employee,23,<UNK>,@marcorubio @SenAlexander,SenatorCollins,1
404,404,1240764751732445184,2020-03-19 22:19:03+00:00,I had an excellent conversation with Governor Mills and the rest of the Maine Delegation this morning. We will continue to work closely together to overcome this pandemic.,excellent conversation Governor Mills rest Maine Delegation morning continue work closely overcome pandemic,20,<UNK>,<UNK>,SenatorCollins,6
405,405,1240737623938867201,2020-03-19 20:31:15+00:00,An outbreak of COVID-19 at one of our nation’s shipyards or other large defense contractors risks the safety of the industrial base's primary asset—its skilled workforce—and could truly be devastating to our nation’s security.,outbreak COVID-19 nation shipyard large defense contractor risk safety industrial base primary asset skilled workforce truly devastating nation security,4,<UNK>,<UNK>,SenatorCollins,1
406,406,1240737622231863298,2020-03-19 20:31:15+00:00,"Employees in the defense industry face unique challenges during the COVID-19 pandemic, and the strain and stress on shipbuilders like the hardworking men and women at Bath Iron Works are without recent precedent.",employee defense industry face unique challenge covid-19 pandemic strain stress shipbuilder like hardworke woman Bath Iron Works recent precedent,3,<UNK>,<UNK>,SenatorCollins,1
407,407,1240737620763836419,2020-03-19 20:31:15+00:00,"I joined @SenAngusKing, @chelliepingree and @RepGolden in sending a letter directing the Defense and Navy Secretaries to provide flexibility to defense contractors so they can protect the health of shipbuilders while keeping our national defense strong.",join @SenAngusKing @chelliepingree @RepGolden send letter direct Defense Navy Secretaries provide flexibility defense contractor protect health shipbuilder keep national defense strong,5,<UNK>,@SenAngusKing @chelliepingree @RepGolden,SenatorCollins,1
408,408,1240706974272151553,2020-03-19 18:29:28+00:00,"Thank you to the thousands of Mainers who participated in my Constituent Conference Call last night with @ScottGottliebMD, the former Commissioner of the FDA, and Dr. Steve Diaz, the Chief Medical Officer of MaineGeneral Health. I will host another call soon.",thank thousand Mainers participate Constituent Conference night @ScottGottliebMD Commissioner Steve Diaz Chief Medical Officer MaineGeneral Health host soon,9,<UNK>,@ScottGottliebMD,SenatorCollins,5
409,409,1240667916313427969,2020-03-19 15:54:16+00:00,Good news for our student veterans—Congress unanimously passed a legislative fix I cosponsored to help them continue to receive their full GI benefits as classes transition to online learning due to COVID-19. It is now on its way to be signed into law. https://www.collins.senate.gov/newsroom/legislative-fix-cosponsored-senator-collins-protect-gi-bill-benefits-be-signed-law,good news student veteran Congress unanimously pass legislative cosponsor help continue receive benefit class transition online learn covid-19 sign,24,<UNK>,<UNK>,SenatorCollins,1
410,410,1240638085995597826,2020-03-19 13:55:44+00:00,"The coronavirus pandemic is taking a tremendous toll on small businesses and their employees. In the @bangordailynews, I laid out my plan to provide relief to these employers and help Mainers and Americans keep their jobs.",coronavirus pandemic take tremendous toll small business employee @bangordailynew lay plan provide relief employer help mainer Americans job,14,<UNK>,@bangordailynews,SenatorCollins,1
411,411,1240419943977488384,2020-03-18 23:28:55+00:00,"Today, I joined an overwhelming, bipartisan majority of Senators in voting to approve a multi-billion dollar emergency aid package that was first passed by the House and sent to the Senate on Tuesday. We must continue our work to respond to this crisis.",today join overwhelming bipartisan majority Senators vote approve multi billion dollar emergency package pass House send Senate Tuesday continue work respond crisis,22,<UNK>,<UNK>,SenatorCollins,3
